ssp,time,tas,ensemble,model
ssp245,2051,14.420781,NEX,BCC-CSM2-MR
ssp245,2052,13.792186,NEX,BCC-CSM2-MR
ssp245,2053,13.601284,NEX,BCC-CSM2-MR
ssp245,2054,13.909526,NEX,BCC-CSM2-MR
ssp245,2055,13.777072,NEX,BCC-CSM2-MR
ssp245,2056,13.76899,NEX,BCC-CSM2-MR
ssp245,2057,12.288491,NEX,BCC-CSM2-MR
ssp245,2058,15.291028,NEX,BCC-CSM2-MR
ssp245,2059,15.548988,NEX,BCC-CSM2-MR
ssp245,2060,15.018413,NEX,BCC-CSM2-MR
ssp245,2061,14.376584,NEX,BCC-CSM2-MR
ssp245,2062,14.355745,NEX,BCC-CSM2-MR
ssp245,2063,14.596712,NEX,BCC-CSM2-MR
ssp245,2064,14.48454,NEX,BCC-CSM2-MR
ssp245,2065,15.285601,NEX,BCC-CSM2-MR
ssp245,2066,14.78879,NEX,BCC-CSM2-MR
ssp245,2067,15.092213,NEX,BCC-CSM2-MR
ssp245,2068,14.351303,NEX,BCC-CSM2-MR
ssp245,2069,15.293484,NEX,BCC-CSM2-MR
ssp245,2070,14.709447,NEX,BCC-CSM2-MR
ssp245,2071,14.888994,NEX,BCC-CSM2-MR
ssp245,2072,14.15142,NEX,BCC-CSM2-MR
ssp245,2073,15.890205,NEX,BCC-CSM2-MR
ssp245,2074,15.359022,NEX,BCC-CSM2-MR
ssp245,2075,14.120855,NEX,BCC-CSM2-MR
ssp245,2076,14.655765,NEX,BCC-CSM2-MR
ssp245,2077,15.518854,NEX,BCC-CSM2-MR
ssp245,2078,15.455384,NEX,BCC-CSM2-MR
ssp245,2079,13.643481,NEX,BCC-CSM2-MR
ssp245,2080,13.774922,NEX,BCC-CSM2-MR
ssp245,2081,14.404291,NEX,BCC-CSM2-MR
ssp245,2082,15.278281,NEX,BCC-CSM2-MR
ssp245,2083,14.410342,NEX,BCC-CSM2-MR
ssp245,2084,14.3729315,NEX,BCC-CSM2-MR
ssp245,2085,14.03209,NEX,BCC-CSM2-MR
ssp245,2086,15.193025,NEX,BCC-CSM2-MR
ssp245,2087,15.627774,NEX,BCC-CSM2-MR
ssp245,2088,15.415325,NEX,BCC-CSM2-MR
ssp245,2089,15.473846,NEX,BCC-CSM2-MR
ssp245,2090,15.082397,NEX,BCC-CSM2-MR
ssp245,2091,15.316078,NEX,BCC-CSM2-MR
ssp245,2092,16.281157,NEX,BCC-CSM2-MR
ssp245,2093,14.32454,NEX,BCC-CSM2-MR
ssp245,2094,15.344851,NEX,BCC-CSM2-MR
ssp245,2095,16.378242,NEX,BCC-CSM2-MR
ssp245,2096,14.922002,NEX,BCC-CSM2-MR
ssp245,2097,14.883155,NEX,BCC-CSM2-MR
ssp245,2098,15.366107,NEX,BCC-CSM2-MR
ssp245,2099,15.063264,NEX,BCC-CSM2-MR
ssp245,2100,15.799436,NEX,BCC-CSM2-MR
ssp370,2015,12.875937,NEX,BCC-CSM2-MR
ssp370,2016,12.671363,NEX,BCC-CSM2-MR
ssp370,2017,11.950519,NEX,BCC-CSM2-MR
ssp370,2018,12.654639,NEX,BCC-CSM2-MR
ssp370,2019,12.787019,NEX,BCC-CSM2-MR
ssp370,2020,13.160527,NEX,BCC-CSM2-MR
ssp370,2021,13.08447,NEX,BCC-CSM2-MR
ssp370,2022,13.402828,NEX,BCC-CSM2-MR
ssp370,2023,13.713715,NEX,BCC-CSM2-MR
ssp370,2024,13.301902,NEX,BCC-CSM2-MR
ssp370,2025,13.855325,NEX,BCC-CSM2-MR
ssp370,2026,13.121439,NEX,BCC-CSM2-MR
ssp370,2027,13.576188,NEX,BCC-CSM2-MR
ssp370,2028,13.983054,NEX,BCC-CSM2-MR
ssp370,2029,14.049007,NEX,BCC-CSM2-MR
ssp370,2030,14.075165,NEX,BCC-CSM2-MR
ssp370,2031,13.2092495,NEX,BCC-CSM2-MR
ssp370,2032,12.489734,NEX,BCC-CSM2-MR
ssp370,2033,13.169867,NEX,BCC-CSM2-MR
ssp370,2034,12.953227,NEX,BCC-CSM2-MR
ssp370,2035,14.469927,NEX,BCC-CSM2-MR
ssp370,2036,13.797357,NEX,BCC-CSM2-MR
ssp370,2037,13.737882,NEX,BCC-CSM2-MR
ssp370,2038,12.572731,NEX,BCC-CSM2-MR
ssp370,2039,13.446572,NEX,BCC-CSM2-MR
ssp370,2040,14.23641,NEX,BCC-CSM2-MR
ssp370,2041,14.820827,NEX,BCC-CSM2-MR
ssp370,2042,14.082712,NEX,BCC-CSM2-MR
ssp370,2043,13.832456,NEX,BCC-CSM2-MR
ssp370,2044,13.889279,NEX,BCC-CSM2-MR
ssp370,2045,12.866234,NEX,BCC-CSM2-MR
ssp370,2046,14.142973,NEX,BCC-CSM2-MR
ssp370,2047,13.791232,NEX,BCC-CSM2-MR
ssp370,2048,12.987249,NEX,BCC-CSM2-MR
ssp370,2049,13.8645525,NEX,BCC-CSM2-MR
ssp370,2050,14.426618,NEX,BCC-CSM2-MR
ssp370,2051,14.130039,NEX,BCC-CSM2-MR
ssp370,2052,15.292925,NEX,BCC-CSM2-MR
ssp370,2053,15.141927,NEX,BCC-CSM2-MR
ssp370,2054,15.736464,NEX,BCC-CSM2-MR
ssp370,2055,14.833796,NEX,BCC-CSM2-MR
ssp370,2056,14.948484,NEX,BCC-CSM2-MR
ssp370,2057,14.534049,NEX,BCC-CSM2-MR
ssp370,2058,15.101997,NEX,BCC-CSM2-MR
ssp370,2059,14.616909,NEX,BCC-CSM2-MR
ssp370,2060,14.542448,NEX,BCC-CSM2-MR
ssp370,2061,14.980103,NEX,BCC-CSM2-MR
ssp370,2062,14.641509,NEX,BCC-CSM2-MR
ssp370,2063,14.35779,NEX,BCC-CSM2-MR
ssp370,2064,15.444717,NEX,BCC-CSM2-MR
ssp370,2065,15.916174,NEX,BCC-CSM2-MR
ssp370,2066,15.972493,NEX,BCC-CSM2-MR
ssp370,2067,14.975818,NEX,BCC-CSM2-MR
ssp370,2068,15.563074,NEX,BCC-CSM2-MR
ssp370,2069,16.140135,NEX,BCC-CSM2-MR
ssp370,2070,14.887671,NEX,BCC-CSM2-MR
ssp370,2071,15.396978,NEX,BCC-CSM2-MR
ssp370,2072,15.080814,NEX,BCC-CSM2-MR
ssp370,2073,15.764512,NEX,BCC-CSM2-MR
ssp370,2074,15.49457,NEX,BCC-CSM2-MR
ssp370,2075,15.559732,NEX,BCC-CSM2-MR
ssp370,2076,16.011219,NEX,BCC-CSM2-MR
ssp370,2077,15.655858,NEX,BCC-CSM2-MR
ssp370,2078,15.180249,NEX,BCC-CSM2-MR
ssp370,2079,16.120209,NEX,BCC-CSM2-MR
ssp370,2080,16.916803,NEX,BCC-CSM2-MR
ssp370,2081,17.14962,NEX,BCC-CSM2-MR
ssp370,2082,16.724276,NEX,BCC-CSM2-MR
ssp370,2083,17.18173,NEX,BCC-CSM2-MR
ssp370,2084,17.133287,NEX,BCC-CSM2-MR
ssp370,2085,16.292686,NEX,BCC-CSM2-MR
ssp370,2086,16.676804,NEX,BCC-CSM2-MR
ssp370,2087,16.434402,NEX,BCC-CSM2-MR
ssp370,2088,15.159503,NEX,BCC-CSM2-MR
ssp370,2089,14.649239,NEX,BCC-CSM2-MR
ssp370,2090,16.274925,NEX,BCC-CSM2-MR
ssp370,2091,15.7204075,NEX,BCC-CSM2-MR
ssp370,2092,16.704365,NEX,BCC-CSM2-MR
ssp370,2093,16.018711,NEX,BCC-CSM2-MR
ssp370,2094,17.330334,NEX,BCC-CSM2-MR
ssp370,2095,17.540184,NEX,BCC-CSM2-MR
ssp370,2096,16.53125,NEX,BCC-CSM2-MR
ssp370,2097,16.14453,NEX,BCC-CSM2-MR
ssp370,2098,16.637846,NEX,BCC-CSM2-MR
ssp370,2099,17.704971,NEX,BCC-CSM2-MR
ssp370,2100,16.282854,NEX,BCC-CSM2-MR
ssp585,2015,12.909468,NEX,BCC-CSM2-MR
ssp585,2016,11.842249,NEX,BCC-CSM2-MR
ssp585,2017,12.461977,NEX,BCC-CSM2-MR
ssp585,2018,12.346743,NEX,BCC-CSM2-MR
ssp585,2019,14.023965,NEX,BCC-CSM2-MR
ssp585,2020,13.203832,NEX,BCC-CSM2-MR
ssp585,2021,14.0521,NEX,BCC-CSM2-MR
ssp585,2022,14.353953,NEX,BCC-CSM2-MR
ssp585,2023,14.407525,NEX,BCC-CSM2-MR
ssp585,2024,14.254724,NEX,BCC-CSM2-MR
ssp585,2025,12.454934,NEX,BCC-CSM2-MR
ssp585,2026,13.086619,NEX,BCC-CSM2-MR
ssp585,2027,13.474673,NEX,BCC-CSM2-MR
ssp585,2028,13.58778,NEX,BCC-CSM2-MR
ssp585,2029,14.037246,NEX,BCC-CSM2-MR
ssp585,2030,14.654399,NEX,BCC-CSM2-MR
ssp585,2031,13.59114,NEX,BCC-CSM2-MR
ssp585,2032,14.336118,NEX,BCC-CSM2-MR
ssp585,2033,14.024537,NEX,BCC-CSM2-MR
ssp585,2034,13.994991,NEX,BCC-CSM2-MR
ssp585,2035,13.6554,NEX,BCC-CSM2-MR
ssp585,2036,13.677884,NEX,BCC-CSM2-MR
ssp585,2037,12.294596,NEX,BCC-CSM2-MR
ssp585,2038,11.791852,NEX,BCC-CSM2-MR
ssp585,2039,13.385998,NEX,BCC-CSM2-MR
ssp585,2040,14.293657,NEX,BCC-CSM2-MR
ssp585,2041,14.016956,NEX,BCC-CSM2-MR
ssp585,2042,13.760763,NEX,BCC-CSM2-MR
ssp585,2043,14.479329,NEX,BCC-CSM2-MR
ssp585,2044,13.781579,NEX,BCC-CSM2-MR
ssp585,2045,14.913851,NEX,BCC-CSM2-MR
ssp585,2046,14.841738,NEX,BCC-CSM2-MR
ssp585,2047,14.624905,NEX,BCC-CSM2-MR
ssp585,2048,15.264051,NEX,BCC-CSM2-MR
ssp585,2049,15.187459,NEX,BCC-CSM2-MR
ssp585,2050,14.806902,NEX,BCC-CSM2-MR
ssp585,2051,14.085065,NEX,BCC-CSM2-MR
ssp585,2052,13.957546,NEX,BCC-CSM2-MR
ssp585,2053,14.777347,NEX,BCC-CSM2-MR
ssp585,2054,15.16377,NEX,BCC-CSM2-MR
ssp585,2055,14.081963,NEX,BCC-CSM2-MR
ssp585,2056,13.8584175,NEX,BCC-CSM2-MR
ssp585,2057,16.3392,NEX,BCC-CSM2-MR
ssp585,2058,16.487339,NEX,BCC-CSM2-MR
ssp585,2059,15.192038,NEX,BCC-CSM2-MR
ssp585,2060,15.796025,NEX,BCC-CSM2-MR
ssp585,2061,16.24142,NEX,BCC-CSM2-MR
ssp585,2062,15.390046,NEX,BCC-CSM2-MR
ssp585,2063,16.36793,NEX,BCC-CSM2-MR
ssp585,2064,15.874949,NEX,BCC-CSM2-MR
ssp585,2065,15.676864,NEX,BCC-CSM2-MR
ssp585,2066,14.823816,NEX,BCC-CSM2-MR
ssp585,2067,16.865381,NEX,BCC-CSM2-MR
ssp585,2068,15.8038435,NEX,BCC-CSM2-MR
ssp585,2069,16.056097,NEX,BCC-CSM2-MR
ssp585,2070,16.940372,NEX,BCC-CSM2-MR
ssp585,2071,17.565697,NEX,BCC-CSM2-MR
ssp585,2072,16.397484,NEX,BCC-CSM2-MR
ssp585,2073,16.929308,NEX,BCC-CSM2-MR
ssp585,2074,16.80724,NEX,BCC-CSM2-MR
ssp585,2075,16.42775,NEX,BCC-CSM2-MR
ssp585,2076,16.46717,NEX,BCC-CSM2-MR
ssp585,2077,16.348997,NEX,BCC-CSM2-MR
ssp585,2078,16.39133,NEX,BCC-CSM2-MR
ssp585,2079,16.106243,NEX,BCC-CSM2-MR
ssp585,2080,15.933338,NEX,BCC-CSM2-MR
ssp585,2081,17.351896,NEX,BCC-CSM2-MR
ssp585,2082,17.047165,NEX,BCC-CSM2-MR
ssp585,2083,16.482119,NEX,BCC-CSM2-MR
ssp585,2084,16.495743,NEX,BCC-CSM2-MR
ssp585,2085,16.424467,NEX,BCC-CSM2-MR
ssp585,2086,17.18536,NEX,BCC-CSM2-MR
ssp585,2087,16.920439,NEX,BCC-CSM2-MR
ssp585,2088,16.493162,NEX,BCC-CSM2-MR
ssp585,2089,16.574575,NEX,BCC-CSM2-MR
ssp585,2090,16.415657,NEX,BCC-CSM2-MR
ssp585,2091,16.52852,NEX,BCC-CSM2-MR
ssp585,2092,17.777216,NEX,BCC-CSM2-MR
ssp585,2093,18.47174,NEX,BCC-CSM2-MR
ssp585,2094,17.894009,NEX,BCC-CSM2-MR
ssp585,2095,17.794643,NEX,BCC-CSM2-MR
ssp585,2096,17.434076,NEX,BCC-CSM2-MR
ssp585,2097,17.827099,NEX,BCC-CSM2-MR
ssp585,2098,17.066061,NEX,BCC-CSM2-MR
ssp585,2099,18.343742,NEX,BCC-CSM2-MR
ssp585,2100,18.738777,NEX,BCC-CSM2-MR
ssp126,2015,13.199554,NEX,CanESM5
ssp126,2016,13.299377,NEX,CanESM5
ssp126,2017,14.144653,NEX,CanESM5
ssp126,2018,13.02301,NEX,CanESM5
ssp126,2019,13.639191,NEX,CanESM5
ssp126,2020,13.370789,NEX,CanESM5
ssp126,2021,14.207489,NEX,CanESM5
ssp126,2022,14.656677,NEX,CanESM5
ssp126,2023,13.296143,NEX,CanESM5
ssp126,2024,14.815369,NEX,CanESM5
ssp126,2025,13.735687,NEX,CanESM5
ssp126,2026,14.507355,NEX,CanESM5
ssp126,2027,14.140442,NEX,CanESM5
ssp126,2028,13.490387,NEX,CanESM5
ssp126,2029,14.343597,NEX,CanESM5
ssp126,2030,14.976318,NEX,CanESM5
ssp126,2031,13.959351,NEX,CanESM5
ssp126,2032,14.882965,NEX,CanESM5
ssp126,2033,14.283539,NEX,CanESM5
ssp126,2034,14.543945,NEX,CanESM5
ssp126,2035,14.672791,NEX,CanESM5
ssp126,2036,12.806976,NEX,CanESM5
ssp126,2037,13.770447,NEX,CanESM5
ssp126,2038,14.576843,NEX,CanESM5
ssp126,2039,14.076416,NEX,CanESM5
ssp126,2040,14.27063,NEX,CanESM5
ssp126,2041,14.298828,NEX,CanESM5
ssp126,2042,14.732147,NEX,CanESM5
ssp126,2043,14.642029,NEX,CanESM5
ssp126,2044,14.500885,NEX,CanESM5
ssp126,2045,14.728088,NEX,CanESM5
ssp126,2046,14.440857,NEX,CanESM5
ssp126,2047,15.403198,NEX,CanESM5
ssp126,2048,14.243256,NEX,CanESM5
ssp126,2049,15.847168,NEX,CanESM5
ssp126,2050,14.204193,NEX,CanESM5
ssp126,2051,14.529572,NEX,CanESM5
ssp126,2052,15.550873,NEX,CanESM5
ssp126,2053,14.179382,NEX,CanESM5
ssp126,2054,14.906464,NEX,CanESM5
ssp126,2055,15.15033,NEX,CanESM5
ssp126,2056,16.036469,NEX,CanESM5
ssp126,2057,16.246368,NEX,CanESM5
ssp126,2058,16.024933,NEX,CanESM5
ssp126,2059,14.987213,NEX,CanESM5
ssp126,2060,15.377563,NEX,CanESM5
ssp126,2061,15.052307,NEX,CanESM5
ssp126,2062,15.103851,NEX,CanESM5
ssp126,2063,15.579163,NEX,CanESM5
ssp126,2064,15.418762,NEX,CanESM5
ssp126,2065,15.23349,NEX,CanESM5
ssp126,2066,14.077606,NEX,CanESM5
ssp126,2067,15.185547,NEX,CanESM5
ssp126,2068,15.627106,NEX,CanESM5
ssp126,2069,15.434357,NEX,CanESM5
ssp126,2070,15.766693,NEX,CanESM5
ssp126,2071,15.938843,NEX,CanESM5
ssp126,2072,15.351318,NEX,CanESM5
ssp126,2073,14.660248,NEX,CanESM5
ssp126,2074,15.574005,NEX,CanESM5
ssp126,2075,13.945862,NEX,CanESM5
ssp126,2076,14.617035,NEX,CanESM5
ssp126,2077,14.859039,NEX,CanESM5
ssp126,2078,15.97168,NEX,CanESM5
ssp126,2079,15.700684,NEX,CanESM5
ssp126,2080,14.485962,NEX,CanESM5
ssp126,2081,14.920837,NEX,CanESM5
ssp126,2082,14.2439575,NEX,CanESM5
ssp126,2083,14.576172,NEX,CanESM5
ssp126,2084,16.274597,NEX,CanESM5
ssp126,2085,16.444092,NEX,CanESM5
ssp126,2086,15.886658,NEX,CanESM5
ssp126,2087,14.535522,NEX,CanESM5
ssp126,2088,14.546814,NEX,CanESM5
ssp126,2089,13.867615,NEX,CanESM5
ssp126,2090,15.521606,NEX,CanESM5
ssp126,2091,14.64386,NEX,CanESM5
ssp126,2092,14.304871,NEX,CanESM5
ssp126,2093,15.936188,NEX,CanESM5
ssp126,2094,14.986023,NEX,CanESM5
ssp126,2095,14.918121,NEX,CanESM5
ssp126,2096,16.102386,NEX,CanESM5
ssp126,2097,14.83255,NEX,CanESM5
ssp126,2098,14.851624,NEX,CanESM5
ssp126,2099,15.276855,NEX,CanESM5
ssp126,2100,16.41211,NEX,CanESM5
ssp245,2015,12.270355,NEX,CanESM5
ssp245,2016,13.185822,NEX,CanESM5
ssp245,2017,14.276855,NEX,CanESM5
ssp245,2018,12.869476,NEX,CanESM5
ssp245,2019,13.837128,NEX,CanESM5
ssp245,2020,12.892487,NEX,CanESM5
ssp245,2021,13.284882,NEX,CanESM5
ssp245,2022,13.389008,NEX,CanESM5
ssp245,2023,11.871429,NEX,CanESM5
ssp245,2024,12.948944,NEX,CanESM5
ssp245,2025,14.683289,NEX,CanESM5
ssp245,2026,14.475525,NEX,CanESM5
ssp245,2027,15.397919,NEX,CanESM5
ssp245,2028,13.882446,NEX,CanESM5
ssp245,2029,13.099976,NEX,CanESM5
ssp245,2030,12.830231,NEX,CanESM5
ssp245,2031,14.100647,NEX,CanESM5
ssp245,2032,13.565674,NEX,CanESM5
ssp245,2033,13.24939,NEX,CanESM5
ssp245,2034,15.224548,NEX,CanESM5
ssp245,2035,14.772522,NEX,CanESM5
ssp245,2036,14.161377,NEX,CanESM5
ssp245,2037,13.733765,NEX,CanESM5
ssp245,2038,14.00412,NEX,CanESM5
ssp245,2039,15.154449,NEX,CanESM5
ssp245,2040,15.722687,NEX,CanESM5
ssp245,2041,15.0928955,NEX,CanESM5
ssp245,2042,14.726837,NEX,CanESM5
ssp245,2043,14.855347,NEX,CanESM5
ssp245,2044,15.048798,NEX,CanESM5
ssp245,2045,14.861725,NEX,CanESM5
ssp245,2046,15.628662,NEX,CanESM5
ssp245,2047,14.66452,NEX,CanESM5
ssp245,2048,15.149689,NEX,CanESM5
ssp245,2049,15.116241,NEX,CanESM5
ssp245,2050,14.968384,NEX,CanESM5
ssp245,2051,15.854187,NEX,CanESM5
ssp245,2052,15.430603,NEX,CanESM5
ssp245,2053,14.742828,NEX,CanESM5
ssp245,2054,14.355774,NEX,CanESM5
ssp245,2055,14.973267,NEX,CanESM5
ssp245,2056,16.11087,NEX,CanESM5
ssp245,2057,14.293335,NEX,CanESM5
ssp245,2058,15.038788,NEX,CanESM5
ssp245,2059,15.949646,NEX,CanESM5
ssp245,2060,15.7795105,NEX,CanESM5
ssp245,2061,16.23465,NEX,CanESM5
ssp245,2062,14.935455,NEX,CanESM5
ssp245,2063,15.597412,NEX,CanESM5
ssp245,2064,15.404999,NEX,CanESM5
ssp245,2065,14.803162,NEX,CanESM5
ssp245,2066,15.386871,NEX,CanESM5
ssp245,2067,15.198334,NEX,CanESM5
ssp245,2068,15.141052,NEX,CanESM5
ssp245,2069,14.916473,NEX,CanESM5
ssp245,2070,15.938843,NEX,CanESM5
ssp245,2071,16.214203,NEX,CanESM5
ssp245,2072,16.312134,NEX,CanESM5
ssp245,2073,16.451172,NEX,CanESM5
ssp245,2074,16.389465,NEX,CanESM5
ssp245,2075,15.592041,NEX,CanESM5
ssp245,2076,16.28476,NEX,CanESM5
ssp245,2077,15.990875,NEX,CanESM5
ssp245,2078,15.742157,NEX,CanESM5
ssp245,2079,16.02832,NEX,CanESM5
ssp245,2080,16.025818,NEX,CanESM5
ssp245,2081,15.492157,NEX,CanESM5
ssp245,2082,16.087097,NEX,CanESM5
ssp245,2083,16.487762,NEX,CanESM5
ssp245,2084,17.310059,NEX,CanESM5
ssp245,2085,16.874054,NEX,CanESM5
ssp245,2086,16.34024,NEX,CanESM5
ssp245,2087,16.790253,NEX,CanESM5
ssp245,2088,17.270416,NEX,CanESM5
ssp245,2089,15.275635,NEX,CanESM5
ssp245,2090,15.994171,NEX,CanESM5
ssp245,2091,16.800873,NEX,CanESM5
ssp245,2092,16.521637,NEX,CanESM5
ssp245,2093,16.012848,NEX,CanESM5
ssp245,2094,16.143097,NEX,CanESM5
ssp245,2095,17.368164,NEX,CanESM5
ssp245,2096,16.487762,NEX,CanESM5
ssp245,2097,16.552887,NEX,CanESM5
ssp245,2098,17.466309,NEX,CanESM5
ssp245,2099,17.11972,NEX,CanESM5
ssp245,2100,18.112915,NEX,CanESM5
ssp370,2015,13.597351,NEX,CanESM5
ssp370,2016,11.949524,NEX,CanESM5
ssp370,2017,12.363861,NEX,CanESM5
ssp370,2018,12.875214,NEX,CanESM5
ssp370,2019,13.330353,NEX,CanESM5
ssp370,2020,13.557587,NEX,CanESM5
ssp370,2021,13.840027,NEX,CanESM5
ssp370,2022,13.613434,NEX,CanESM5
ssp370,2023,13.940491,NEX,CanESM5
ssp370,2024,14.822174,NEX,CanESM5
ssp370,2025,14.732147,NEX,CanESM5
ssp370,2026,14.58844,NEX,CanESM5
ssp370,2027,14.09137,NEX,CanESM5
ssp370,2028,14.05661,NEX,CanESM5
ssp370,2029,13.75531,NEX,CanESM5
ssp370,2030,14.647675,NEX,CanESM5
ssp370,2031,14.39624,NEX,CanESM5
ssp370,2032,13.622803,NEX,CanESM5
ssp370,2033,14.323944,NEX,CanESM5
ssp370,2034,14.3732605,NEX,CanESM5
ssp370,2035,14.702454,NEX,CanESM5
ssp370,2036,13.87085,NEX,CanESM5
ssp370,2037,14.097412,NEX,CanESM5
ssp370,2038,14.8177185,NEX,CanESM5
ssp370,2039,14.58786,NEX,CanESM5
ssp370,2040,15.156586,NEX,CanESM5
ssp370,2041,14.627502,NEX,CanESM5
ssp370,2042,15.08902,NEX,CanESM5
ssp370,2043,14.326935,NEX,CanESM5
ssp370,2044,15.878204,NEX,CanESM5
ssp370,2045,16.287018,NEX,CanESM5
ssp370,2046,14.35434,NEX,CanESM5
ssp370,2047,15.226532,NEX,CanESM5
ssp370,2048,16.072418,NEX,CanESM5
ssp370,2049,15.952454,NEX,CanESM5
ssp370,2050,16.65918,NEX,CanESM5
ssp370,2051,15.068756,NEX,CanESM5
ssp370,2052,15.387054,NEX,CanESM5
ssp370,2053,16.325409,NEX,CanESM5
ssp370,2054,16.199005,NEX,CanESM5
ssp370,2055,16.376892,NEX,CanESM5
ssp370,2056,14.840271,NEX,CanESM5
ssp370,2057,16.250305,NEX,CanESM5
ssp370,2058,15.529938,NEX,CanESM5
ssp370,2059,16.352722,NEX,CanESM5
ssp370,2060,16.777618,NEX,CanESM5
ssp370,2061,16.608429,NEX,CanESM5
ssp370,2062,17.631897,NEX,CanESM5
ssp370,2063,17.027283,NEX,CanESM5
ssp370,2064,17.963226,NEX,CanESM5
ssp370,2065,16.304596,NEX,CanESM5
ssp370,2066,15.963684,NEX,CanESM5
ssp370,2067,16.632172,NEX,CanESM5
ssp370,2068,17.54248,NEX,CanESM5
ssp370,2069,16.622284,NEX,CanESM5
ssp370,2070,17.052246,NEX,CanESM5
ssp370,2071,16.796295,NEX,CanESM5
ssp370,2072,17.244415,NEX,CanESM5
ssp370,2073,17.56958,NEX,CanESM5
ssp370,2074,15.75238,NEX,CanESM5
ssp370,2075,16.799072,NEX,CanESM5
ssp370,2076,17.24179,NEX,CanESM5
ssp370,2077,17.12622,NEX,CanESM5
ssp370,2078,17.865295,NEX,CanESM5
ssp370,2079,18.797363,NEX,CanESM5
ssp370,2080,18.733002,NEX,CanESM5
ssp370,2081,18.649353,NEX,CanESM5
ssp370,2082,18.83789,NEX,CanESM5
ssp370,2083,17.10913,NEX,CanESM5
ssp370,2084,17.26764,NEX,CanESM5
ssp370,2085,19.026398,NEX,CanESM5
ssp370,2086,17.630096,NEX,CanESM5
ssp370,2087,18.940643,NEX,CanESM5
ssp370,2088,17.687561,NEX,CanESM5
ssp370,2089,18.03601,NEX,CanESM5
ssp370,2090,19.02893,NEX,CanESM5
ssp370,2091,18.956726,NEX,CanESM5
ssp370,2092,18.436981,NEX,CanESM5
ssp370,2093,18.318817,NEX,CanESM5
ssp370,2094,19.101562,NEX,CanESM5
ssp370,2095,18.510864,NEX,CanESM5
ssp370,2096,18.22757,NEX,CanESM5
ssp370,2097,18.74759,NEX,CanESM5
ssp370,2098,19.453705,NEX,CanESM5
ssp370,2099,19.975098,NEX,CanESM5
ssp370,2100,18.984894,NEX,CanESM5
ssp585,2015,13.319733,NEX,CanESM5
ssp585,2016,13.593689,NEX,CanESM5
ssp585,2017,13.228546,NEX,CanESM5
ssp585,2018,13.816528,NEX,CanESM5
ssp585,2019,13.168335,NEX,CanESM5
ssp585,2020,13.16803,NEX,CanESM5
ssp585,2021,12.675842,NEX,CanESM5
ssp585,2022,13.312988,NEX,CanESM5
ssp585,2023,13.2153015,NEX,CanESM5
ssp585,2024,13.277588,NEX,CanESM5
ssp585,2025,14.046417,NEX,CanESM5
ssp585,2026,13.62973,NEX,CanESM5
ssp585,2027,13.962494,NEX,CanESM5
ssp585,2028,14.333649,NEX,CanESM5
ssp585,2029,14.647064,NEX,CanESM5
ssp585,2030,13.76712,NEX,CanESM5
ssp585,2031,13.577393,NEX,CanESM5
ssp585,2032,14.5746765,NEX,CanESM5
ssp585,2033,15.098145,NEX,CanESM5
ssp585,2034,13.97998,NEX,CanESM5
ssp585,2035,14.890686,NEX,CanESM5
ssp585,2036,14.218079,NEX,CanESM5
ssp585,2037,14.886108,NEX,CanESM5
ssp585,2038,14.619141,NEX,CanESM5
ssp585,2039,15.631287,NEX,CanESM5
ssp585,2040,15.020538,NEX,CanESM5
ssp585,2041,15.069275,NEX,CanESM5
ssp585,2042,13.7621155,NEX,CanESM5
ssp585,2043,15.944519,NEX,CanESM5
ssp585,2044,16.21939,NEX,CanESM5
ssp585,2045,15.190796,NEX,CanESM5
ssp585,2046,14.789032,NEX,CanESM5
ssp585,2047,15.931366,NEX,CanESM5
ssp585,2048,15.79715,NEX,CanESM5
ssp585,2049,16.16626,NEX,CanESM5
ssp585,2050,14.967834,NEX,CanESM5
ssp585,2051,15.398865,NEX,CanESM5
ssp585,2052,16.120605,NEX,CanESM5
ssp585,2053,15.745483,NEX,CanESM5
ssp585,2054,15.895996,NEX,CanESM5
ssp585,2055,15.351349,NEX,CanESM5
ssp585,2056,17.787842,NEX,CanESM5
ssp585,2057,16.5484,NEX,CanESM5
ssp585,2058,15.978485,NEX,CanESM5
ssp585,2059,16.990173,NEX,CanESM5
ssp585,2060,17.245026,NEX,CanESM5
ssp585,2061,17.38147,NEX,CanESM5
ssp585,2062,16.311768,NEX,CanESM5
ssp585,2063,16.796051,NEX,CanESM5
ssp585,2064,17.077728,NEX,CanESM5
ssp585,2065,17.432465,NEX,CanESM5
ssp585,2066,17.344025,NEX,CanESM5
ssp585,2067,16.767822,NEX,CanESM5
ssp585,2068,17.017944,NEX,CanESM5
ssp585,2069,17.986328,NEX,CanESM5
ssp585,2070,17.912292,NEX,CanESM5
ssp585,2071,17.562256,NEX,CanESM5
ssp585,2072,18.499512,NEX,CanESM5
ssp585,2073,18.24768,NEX,CanESM5
ssp585,2074,17.880157,NEX,CanESM5
ssp585,2075,16.96634,NEX,CanESM5
ssp585,2076,16.9245,NEX,CanESM5
ssp585,2077,17.991302,NEX,CanESM5
ssp585,2078,18.70224,NEX,CanESM5
ssp585,2079,19.569214,NEX,CanESM5
ssp585,2080,18.312378,NEX,CanESM5
ssp585,2081,19.567627,NEX,CanESM5
ssp585,2082,19.080109,NEX,CanESM5
ssp585,2083,19.182861,NEX,CanESM5
